,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
169,17,pond_PCA,weights_sqr8,2860,16837,1753,2373,0.8268060277882718,0.6199869932798613,0.5465316262182305,0.5809465772902701,0.905701990317375
170,18,manhattan,uniform,2493,17828,762,2740,0.8529992024514125,0.7658986175115208,0.47639977068603095,0.5874175306314797,0.9590102205486821
171,18,manhattan,distance,2654,17688,902,2579,0.8538807035218067,0.7463442069741283,0.5071660615325817,0.6039367391057002,0.9514792899408284
172,18,manhattan,weights_sqr,2690,17643,947,2543,0.8535029173487806,0.7396205664008798,0.5140454806038601,0.6065388951521983,0.9490586336740183
173,18,manhattan,weights_sqr4,2791,17348,1242,2442,0.8453595265079965,0.6920406645177287,0.5333460729982802,0.6024174401036045,0.9331898870360409
174,18,manhattan,weights_sqr8,2843,16779,1811,2390,0.8236578096797212,0.6108723678556081,0.5432830116567934,0.5750986143420654,0.9025820333512641
175,18,pond_PCA,uniform,2466,17839,751,2767,0.852327582588255,0.7665526888405346,0.47124020638257214,0.5836686390532544,0.9596019365250135
176,18,pond_PCA,distance,2632,17720,870,2601,0.8543004659362801,0.7515705311250714,0.5029619721001337,0.6026330852890669,0.9532006455083378
177,18,pond_PCA,weights_sqr,2688,17669,921,2545,0.8545103471435168,0.744804655029094,0.5136632906554558,0.608007238181407,0.9504572350726197
178,18,pond_PCA,weights_sqr4,2811,17396,1194,2422,0.8482139109264156,0.7018726591760299,0.5371679724823237,0.6085732842606625,0.9357719203873051
179,18,pond_PCA,weights_sqr8,2860,16844,1746,2373,0.8270998614784032,0.6209292227529309,0.5465316262182305,0.5813598942982009,0.9060785368477676
180,19,manhattan,uniform,2621,17706,884,2612,0.8532510599000965,0.7477888730385164,0.5008599273839098,0.5999084458686198,0.9524475524475524
181,19,manhattan,distance,2650,17697,893,2583,0.8540905847290433,0.7479537115438893,0.5064016816357729,0.6039197812215131,0.9519634211941904
182,19,manhattan,weights_sqr,2683,17660,930,2550,0.853922679763254,0.742596180459452,0.5127078157844449,0.6066018539452861,0.9499731038192577
183,19,manhattan,weights_sqr4,2775,17355,1235,2458,0.8449817403349704,0.6920199501246883,0.5302885534110453,0.6004543979227525,0.9335664335664335
184,19,manhattan,weights_sqr8,2841,16784,1806,2392,0.8237837384040633,0.6113621691413815,0.542900821708389,0.5751012145748987,0.9028509951586875
185,19,pond_PCA,uniform,2577,17738,852,2656,0.8527473450027284,0.7515310586176728,0.49245174851901397,0.5950126991456938,0.9541689080150618
186,19,pond_PCA,distance,2609,17735,855,2624,0.8539646560047013,0.753175519630485,0.49856678769348367,0.5999770035644476,0.9540075309306079
187,19,pond_PCA,weights_sqr,2676,17687,903,2557,0.8547622045922009,0.7476948868398994,0.5113701509650296,0.607353608715388,0.9514254975793437
188,19,pond_PCA,weights_sqr4,2802,17399,1191,2431,0.8479620534777316,0.7017280240420737,0.5354481177145041,0.6074138304790807,0.935933297471759
